rpid,点赞数量,用户,性别,等级,评论内容,发布时间
100112281680,1,六氟化铂酸氙,保密,4,看完了视频，我才发现：素数螺旋形成的原因其实很简单。就是因为派是无限不循环小数，又可以和一些有理数非常接近。,335天前发布
2066619229,2,290637843qq,男,6,“走近数学”,1156天前发布
2167604929,3,小明水巷,保密,5,质数螺旋对应银河系，有质数的地方对应有生命的星球。,1115天前发布
2065764071,3,睎xii,男,5,一个小建议，可以尝试在P2发一下纯英文字幕的[微笑][微笑],1156天前发布
3673158507,1,郁仪结璘,男,6,这不就是太极图吗！妙哉，大道难猜！,784天前发布
2126080124,1,普罗咖啡噎夫,男,5,自己写过算素数的代码，输出时空格也形成了图像，但没细想，看到这视频真是一见如故,1131天前发布
2103143195,1,小飞猪来吖,女,6,其实我一直觉得我们如今的10进制不是最优标准，应该存在某种算法，可以解释一些我们一直无法解释的问题,1141天前发布
2077505452,1,长宵云梦枕,男,6,那岂不是悬臂数量也就是素数分布和π的近似值有关系？从44到710再到以后更大的数的除去质因数同余类。但其实我还是不知道数论研究素数有啥用？这么混乱的数列真的有现实事物对应吗？其理论对其他行业有帮助吗？还是说只是启发式的帮助？,1152天前发布
98792170512,0,化学牙刷把,保密,5,哦，出现新的接近整圈的，就把它形成的旋臂的后面全抽走,346天前发布
94444874272,0,千石咩咩,男,6,大呼过瘾[热词系列_妙啊],387天前发布
93789251440,0,小神龙东木婉儿,女,5,比较大的素数都是6的倍数加减1,393天前发布
93738588688,0,Wufe8,保密,6,卧槽 全是东方人是吧,394天前发布
5337413213,0,是定安呀,保密,5,我想知道素数在极坐标系里怎么表示（就是他的动画咋做的[微笑][脱单doge]）,480天前发布
5332100494,0,黄洛溪,男,6,所以你管这玩意儿叫深入浅出？,481天前发布
5076183377,0,常年倒数的数学人,男,4,视频中素数图本质原来是狄利克雷定理，赞！,511天前发布
4552843524,0,deorling,保密,6,一个视频就让我想学数论了✧(≖ ◡ ≖✿),596天前发布
4452053633,0,zxc单飞,男,6,//www.zhihu.com/question/24236455知乎 上看到这个问题就来了,615天前发布
4452046260,0,zxc单飞,男,6,Excellent!,615天前发布
4443770539,0,jockZzz,男,5,如果把素数放进三维空间甚至更多的纬度会是什么样子,617天前发布
4407749507,0,运动美语,保密,5,我看到了6m13s决定放弃了，大家继续,625天前发布
4363540394,0,爱喝龙井的普洱,保密,3,Author， this spiral should have been discovered before the invention of computer， so how did people draw a radian before? Approximation or precision?,634天前发布
4122165276,0,A烧酒,保密,6,漂亮,682天前发布
4114566335,0,pojkpojk,保密,6,看完了，受益匪浅,684天前发布
4106284937,0,卖冰淇淋的容器猫,男,6,[热词系列_知识增加][热词系列_知识增加][热词系列_知识增加][热词系列_知识增加],685天前发布
4105842078,0,eric00213,保密,5,涌现了吗？,685天前发布
4101913579,0,刀战每一天,男,6,真希望附一个可视化的代码,686天前发布
4025555903,0,漫想宅,保密,6,完全不主动学数学的我给了一键三连，原创音乐太棒了[小电视_赞],698天前发布
4019571644,0,或可待,男,5,分形图,699天前发布
3939424063,0,芷雨Chira,男,5,这期视频做得很好，结尾所言“在学到这些定义前自己探索，等学到时就有一种一见如故的感觉”，深有体会，如果每个热爱数学的人都是这样做的该多好啊,716天前发布
3915817949,0,削皮萝卜,男,6,这讲的太好了，关注了,722天前发布
3887538674,0,裂空wujs,男,5,(｀・ω・´),728天前发布
3756149408,0,鱼鱼鱼_yu,保密,5,1.884955592149/0.6是pi的近似值,760天前发布
3659276244,0,有丝分梨,保密,3,有没有兄弟联系到哥德巴赫猜想的,788天前发布
3407660301,0,Mr-Orc,保密,5,www,855天前发布
3350346651,0,園田賢,女,6,tremendous,866天前发布
